time,altitude,velocity,accel_bias,alt (bmp),vert_accel
130.5641,703.1751,-0.0065,-0.0761,703.0366,-0.0902
130.5842,703.1743,-0.0068,-0.0761,703.0366,-0.0824
130.6043,703.1735,-0.0069,-0.0761,703.0366,-0.0811
130.6245,703.1727,-0.0071,-0.0761,703.0366,-0.0764
130.6446,703.1718,-0.0071,-0.0761,703.0366,-0.0690
130.6647,703.1710,-0.0071,-0.0761,703.0366,-0.0686
130.6848,703.1702,-0.0071,-0.0761,703.0366,-0.0753
130.7049,703.1694,-0.0071,-0.0761,703.0366,-0.0722
130.7250,703.1685,-0.0071,-0.0761,703.0366,-0.0731
130.7451,703.1677,-0.0072,-0.0761,703.0366,-0.0765
130.7655,703.1669,-0.0072,-0.0761,703.0366,-0.0756
130.7856,703.1661,-0.0073,-0.0761,703.0366,-0.0735
130.8058,703.1653,-0.0074,-0.0761,703.0366,-0.0795
130.8259,703.1645,-0.0075,-0.0761,703.0366,-0.0783
130.8460,703.1637,-0.0076,-0.0761,703.0519,-0.0786
130.8661,703.1630,-0.0077,-0.0760,703.0519,-0.0773
130.8862,703.1623,-0.0078,-0.0760,703.0519,-0.0711
130.9063,703.1616,-0.0077,-0.0760,703.0672,-0.0698
130.9264,703.1610,-0.0077,-0.0760,703.0672,-0.0684
130.9465,703.1604,-0.0075,-0.0760,703.0672,-0.0650
130.9666,703.1597,-0.0075,-0.0760,703.0672,-0.0697
130.9868,703.1591,-0.0074,-0.0760,703.0672,-0.0714
131.0069,703.1584,-0.0073,-0.0760,703.0826,-0.0653
131.0270,703.1579,-0.0071,-0.0760,703.0826,-0.0657
131.0471,703.1574,-0.0070,-0.0760,703.1132,-0.0662
131.0672,703.1570,-0.0069,-0.0760,703.1132,-0.0715
131.0873,703.1567,-0.0069,-0.0760,703.1132,-0.0786
131.1074,703.1563,-0.0070,-0.0760,703.1132,-0.0777
131.1275,703.1560,-0.0071,-0.0760,703.1132,-0.0756
131.1476,703.1556,-0.0071,-0.0760,703.1282,-0.0767
131.1678,703.1553,-0.0072,-0.0760,703.1282,-0.0778
131.1879,703.1550,-0.0072,-0.0760,703.1282,-0.0736
131.2080,703.1548,-0.0071,-0.0760,703.1435,-0.0737
131.2281,703.1546,-0.0070,-0.0760,703.1435,-0.0702
131.2482,703.1544,-0.0070,-0.0760,703.1435,-0.0711
131.2683,703.1542,-0.0068,-0.0760,703.1435,-0.0691
131.2885,703.1540,-0.0068,-0.0760,703.1435,-0.0705
131.3086,703.1539,-0.0067,-0.0760,703.1588,-0.0728
131.3287,703.1538,-0.0066,-0.0760,703.1588,-0.0702
131.3490,703.1537,-0.0065,-0.0760,703.1588,-0.0760
131.3691,703.1536,-0.0066,-0.0760,703.1588,-0.0784
131.3892,703.1535,-0.0066,-0.0760,703.1588,-0.0749
131.4093,703.1534,-0.0065,-0.0760,703.1741,-0.0741
131.4295,703.1534,-0.0066,-0.0760,703.1741,-0.0789
131.4496,703.1533,-0.0066,-0.0760,703.1125,-0.0769
131.4697,703.1529,-0.0066,-0.0760,703.1125,-0.0781
131.4899,703.1526,-0.0068,-0.0760,703.1125,-0.0853
131.5100,703.1522,-0.0069,-0.0760,703.1125,-0.0773
131.5301,703.1519,-0.0070,-0.0760,703.1125,-0.0773
131.5502,703.1516,-0.0071,-0.0760,703.1275,-0.0809
131.5704,703.1513,-0.0072,-0.0760,703.1275,-0.0809
131.5905,703.1510,-0.0073,-0.0760,703.1275,-0.0819
131.6106,703.1509,-0.0075,-0.0760,703.1581,-0.0830
131.6308,703.1508,-0.0075,-0.0760,703.1581,-0.0726
131.6509,703.1507,-0.0074,-0.0760,703.2201,-0.0692
131.6710,703.1509,-0.0072,-0.0760,703.2201,-0.0721
131.6911,703.1511,-0.0071,-0.0760,703.2201,-0.0709
131.7112,703.1513,-0.0070,-0.0760,703.2201,-0.0707
131.7313,703.1515,-0.0069,-0.0760,703.2201,-0.0755
131.7515,703.1517,-0.0068,-0.0760,703.2047,-0.0748
131.7716,703.1519,-0.0068,-0.0760,703.2047,-0.0823
131.7917,703.1520,-0.0069,-0.0760,703.2047,-0.0757
131.8118,703.1521,-0.0068,-0.0760,703.1898,-0.0757
131.8319,703.1521,-0.0069,-0.0760,703.1898,-0.0847
131.8520,703.1520,-0.0071,-0.0760,703.1125,-0.0838
131.8722,703.1516,-0.0073,-0.0760,703.1125,-0.0865
131.8923,703.1513,-0.0075,-0.0760,703.1125,-0.0843
131.9125,703.1509,-0.0077,-0.0760,703.1125,-0.0838
131.9326,703.1506,-0.0078,-0.0760,703.1125,-0.0807
131.9527,703.1502,-0.0079,-0.0760,703.1125,-0.0805
131.9728,703.1499,-0.0080,-0.0760,703.1125,-0.0792
131.9929,703.1495,-0.0080,-0.0760,703.1125,-0.0749
132.0130,703.1492,-0.0080,-0.0760,703.1125,-0.0748
132.0331,703.1488,-0.0080,-0.0760,703.1125,-0.0729
132.0533,703.1485,-0.0080,-0.0760,703.1125,-0.0774
132.0734,703.1481,-0.0081,-0.0760,703.1125,-0.0826
132.0935,703.1478,-0.0082,-0.0760,703.1125,-0.0767
132.1136,703.1474,-0.0082,-0.0760,703.1125,-0.0751
132.1338,703.1471,-0.0082,-0.0760,703.1125,-0.0767
132.1539,703.1468,-0.0082,-0.0760,703.1125,-0.0728
132.1740,703.1464,-0.0082,-0.0760,703.1125,-0.0731
132.1941,703.1461,-0.0082,-0.0760,703.1275,-0.0764
132.2142,703.1458,-0.0081,-0.0760,703.1275,-0.0690
132.2344,703.1456,-0.0080,-0.0760,703.1275,-0.0700
132.2545,703.1453,-0.0078,-0.0760,703.1428,-0.0707
132.2746,703.1452,-0.0077,-0.0760,703.1428,-0.0691
132.2947,703.1450,-0.0076,-0.0760,703.1734,-0.0725
132.3148,703.1450,-0.0076,-0.0760,703.1734,-0.0774
132.3350,703.1450,-0.0075,-0.0760,703.1734,-0.0701
132.3551,703.1450,-0.0075,-0.0760,703.1734,-0.0761
132.3752,703.1450,-0.0074,-0.0760,703.1734,-0.0764
132.3954,703.1450,-0.0074,-0.0760,703.1884,-0.0709
132.4155,703.1450,-0.0073,-0.0760,703.1884,-0.0762
132.4356,703.1451,-0.0073,-0.0760,703.1884,-0.0757
132.4557,703.1452,-0.0073,-0.0760,703.1884,-0.0734
132.4759,703.1452,-0.0072,-0.0760,703.1884,-0.0755
132.4960,703.1453,-0.0072,-0.0760,703.2041,-0.0743
132.5161,703.1454,-0.0070,-0.0760,703.2041,-0.0680
132.5362,703.1456,-0.0069,-0.0760,703.2041,-0.0727
132.5563,703.1457,-0.0067,-0.0760,703.1884,-0.0728
132.5764,703.1458,-0.0067,-0.0760,703.1884,-0.0815
132.5966,703.1459,-0.0067,-0.0760,703.1884,-0.0755
132.6167,703.1460,-0.0067,-0.0760,703.1884,-0.0772
132.6368,703.1460,-0.0067,-0.0760,703.1884,-0.0820
132.6569,703.1462,-0.0069,-0.0760,703.2041,-0.0872
132.6771,703.1463,-0.0070,-0.0760,703.2041,-0.0810
132.6972,703.1464,-0.0072,-0.0760,703.1884,-0.0891
132.7173,703.1465,-0.0072,-0.0760,703.1884,-0.0791
132.7374,703.1466,-0.0073,-0.0760,703.1884,-0.0766
132.7575,703.1467,-0.0073,-0.0760,703.2041,-0.0860
132.7777,703.1468,-0.0074,-0.0760,703.2041,-0.0828
132.7978,703.1469,-0.0075,-0.0760,703.1884,-0.0791
132.8179,703.1470,-0.0075,-0.0760,703.1884,-0.0826
132.8380,703.1471,-0.0076,-0.0760,703.1884,-0.0806
132.8581,703.1471,-0.0076,-0.0760,703.1884,-0.0743
132.8783,703.1472,-0.0077,-0.0760,703.1884,-0.0857
132.8984,703.1472,-0.0078,-0.0760,703.1884,-0.0834
132.9185,703.1473,-0.0079,-0.0760,703.1884,-0.0803
132.9386,703.1473,-0.0080,-0.0760,703.1884,-0.0882
132.9587,703.1473,-0.0081,-0.0760,703.1734,-0.0775
132.9789,703.1472,-0.0082,-0.0760,703.1734,-0.0830
132.9990,703.1472,-0.0083,-0.0760,703.1734,-0.0832
133.0191,703.1472,-0.0084,-0.0760,703.1734,-0.0807
133.0392,703.1471,-0.0084,-0.0761,703.1734,-0.0790
133.0594,703.1471,-0.0085,-0.0761,703.1734,-0.0857
133.0795,703.1471,-0.0086,-0.0761,703.1734,-0.0833
133.0996,703.1470,-0.0087,-0.0761,703.1581,-0.0796
133.1197,703.1469,-0.0087,-0.0761,703.1581,-0.0759
133.1399,703.1467,-0.0087,-0.0761,703.1581,-0.0750
133.1600,703.1466,-0.0087,-0.0761,703.1581,-0.0744
133.1801,703.1465,-0.0087,-0.0761,703.1581,-0.0776
133.2003,703.1464,-0.0087,-0.0761,703.1581,-0.0733
133.2204,703.1463,-0.0086,-0.0761,703.1581,-0.0750
133.2405,703.1462,-0.0086,-0.0761,703.1581,-0.0730
133.2606,703.1460,-0.0084,-0.0761,703.1428,-0.0643
133.2807,703.1458,-0.0082,-0.0761,703.1428,-0.0647
133.3008,703.1456,-0.0079,-0.0761,703.1428,-0.0662
133.3210,703.1454,-0.0078,-0.0761,703.1428,-0.0652
133.3411,703.1453,-0.0077,-0.0761,703.1428,-0.0720
133.3612,703.1451,-0.0074,-0.0761,703.1428,-0.0643
133.3813,703.1449,-0.0073,-0.0761,703.1428,-0.0679
133.4014,703.1447,-0.0071,-0.0761,703.1275,-0.0679
133.4216,703.1445,-0.0069,-0.0761,703.1275,-0.0662
133.4417,703.1443,-0.0068,-0.0761,703.1275,-0.0688
133.4618,703.1440,-0.0066,-0.0761,703.1275,-0.0684
133.4819,703.1438,-0.0065,-0.0761,703.1275,-0.0722
133.5021,703.1436,-0.0065,-0.0761,703.1275,-0.0781
133.5222,703.1434,-0.0066,-0.0761,703.1275,-0.0818
133.5423,703.1432,-0.0066,-0.0761,703.1428,-0.0720
133.5624,703.1430,-0.0066,-0.0761,703.1428,-0.0753
133.5825,703.1429,-0.0066,-0.0761,703.1428,-0.0803
133.6026,703.1427,-0.0066,-0.0761,703.1275,-0.0746
133.6228,703.1425,-0.0066,-0.0761,703.1275,-0.0776
133.6429,703.1423,-0.0066,-0.0760,703.1898,-0.0746
133.6630,703.1424,-0.0065,-0.0761,703.1898,-0.0733
133.6831,703.1425,-0.0064,-0.0761,703.1898,-0.0702
133.7033,703.1426,-0.0061,-0.0761,703.1898,-0.0649
133.7234,703.1427,-0.0059,-0.0761,703.1898,-0.0601
133.7435,703.1428,-0.0055,-0.0761,703.1898,-0.0588
133.7636,703.1430,-0.0050,-0.0761,703.1898,-0.0533
133.7838,703.1431,-0.0046,-0.0761,703.1898,-0.0650
133.8039,703.1433,-0.0044,-0.0761,703.2047,-0.0674
133.8240,703.1435,-0.0042,-0.0761,703.2047,-0.0721
133.8441,703.1437,-0.0041,-0.0761,703.2047,-0.0702
133.8642,703.1440,-0.0040,-0.0761,703.2047,-0.0739
133.8843,703.1442,-0.0039,-0.0761,703.2047,-0.0739
133.9045,703.1444,-0.0038,-0.0761,703.2047,-0.0714
133.9246,703.1446,-0.0036,-0.0761,703.2047,-0.0718
133.9448,703.1449,-0.0035,-0.0761,703.2047,-0.0668
133.9649,703.1451,-0.0034,-0.0761,703.2047,-0.0736
133.9850,703.1453,-0.0033,-0.0761,703.2047,-0.0781
134.0051,703.1456,-0.0033,-0.0761,703.2201,-0.0741
134.0252,703.1459,-0.0033,-0.0761,703.2201,-0.0805
134.0454,703.1462,-0.0034,-0.0761,703.2201,-0.0847
134.0655,703.1465,-0.0035,-0.0761,703.2201,-0.0842
134.0857,703.1468,-0.0036,-0.0761,703.2201,-0.0843
134.1058,703.1471,-0.0037,-0.0761,703.2201,-0.0749
134.1259,703.1474,-0.0036,-0.0761,703.2201,-0.0749
134.1463,703.1477,-0.0035,-0.0761,703.2201,-0.0742
134.1664,703.1480,-0.0033,-0.0761,703.2201,-0.0665
134.1865,703.1483,-0.0032,-0.0761,703.2201,-0.0737
134.2066,703.1485,-0.0032,-0.0761,703.2047,-0.0770
134.2267,703.1488,-0.0031,-0.0761,703.2047,-0.0713
134.2468,703.1490,-0.0030,-0.0761,703.2047,-0.0688
134.2669,703.1492,-0.0028,-0.0761,703.2047,-0.0694
134.2871,703.1494,-0.0026,-0.0761,703.2047,-0.0707
134.3072,703.1498,-0.0025,-0.0761,703.2354,-0.0714
134.3273,703.1501,-0.0023,-0.0761,703.2354,-0.0700
134.3474,703.1505,-0.0022,-0.0761,703.2354,-0.0718
134.3675,703.1509,-0.0021,-0.0761,703.2354,-0.0743
134.3876,703.1513,-0.0020,-0.0761,703.2354,-0.0715
134.4077,703.1516,-0.0018,-0.0761,703.2201,-0.0717
134.4279,703.1519,-0.0018,-0.0762,703.2201,-0.0785
134.4480,703.1522,-0.0019,-0.0762,703.1898,-0.0830
134.4681,703.1523,-0.0020,-0.0762,703.1898,-0.0798
134.4882,703.1525,-0.0020,-0.0762,703.1898,-0.0761
134.5083,703.1526,-0.0020,-0.0762,703.1898,-0.0745
134.5284,703.1527,-0.0019,-0.0762,703.1898,-0.0718
134.5485,703.1529,-0.0018,-0.0762,703.2047,-0.0735
134.5687,703.1531,-0.0017,-0.0762,703.2047,-0.0769
134.5888,703.1534,-0.0017,-0.0762,703.2047,-0.0753
134.6089,703.1536,-0.0017,-0.0762,703.2047,-0.0832
134.6290,703.1538,-0.0018,-0.0762,703.2047,-0.0802
134.6491,703.1540,-0.0018,-0.0762,703.2047,-0.0789
134.6693,703.1542,-0.0018,-0.0762,703.2047,-0.0774
134.6894,703.1544,-0.0018,-0.0762,703.2047,-0.0788
134.7096,703.1548,-0.0019,-0.0762,703.2354,-0.0780
134.7299,703.1551,-0.0020,-0.0762,703.2354,-0.0849
134.7500,703.1555,-0.0021,-0.0762,703.2507,-0.0839
134.7701,703.1559,-0.0021,-0.0762,703.2507,-0.0789
134.7902,703.1564,-0.0021,-0.0762,703.2507,-0.0760
134.8103,703.1569,-0.0020,-0.0762,703.2657,-0.0745
134.8305,703.1574,-0.0019,-0.0762,703.2657,-0.0820
134.8506,703.1580,-0.0020,-0.0762,703.2813,-0.0781
134.8707,703.1586,-0.0020,-0.0762,703.2813,-0.0823
134.8908,703.1592,-0.0020,-0.0762,703.2813,-0.0834
134.9110,703.1598,-0.0021,-0.0762,703.2963,-0.0837
134.9311,703.1605,-0.0021,-0.0762,703.2963,-0.0821
134.9512,703.1611,-0.0022,-0.0762,703.2963,-0.0789
134.9713,703.1617,-0.0021,-0.0762,703.2963,-0.0718
134.9914,703.1624,-0.0019,-0.0762,703.2963,-0.0719
135.0115,703.1630,-0.0017,-0.0762,703.2963,-0.0739
135.0316,703.1636,-0.0015,-0.0763,703.2963,-0.0701
135.0518,703.1643,-0.0013,-0.0763,703.2963,-0.0685
135.0719,703.1649,-0.0010,-0.0763,703.2963,-0.0659
135.0920,703.1655,-0.0007,-0.0763,703.3116,-0.0660
135.1121,703.1663,-0.0005,-0.0763,703.3116,-0.0682
135.1322,703.1670,-0.0003,-0.0763,703.3116,-0.0722
135.1523,703.1678,-0.0001,-0.0763,703.3423,-0.0724
135.1724,703.1687,0.0002,-0.0763,703.3423,-0.0697
135.1926,703.1695,0.0004,-0.0763,703.3576,-0.0695
135.2127,703.1705,0.0006,-0.0763,703.3576,-0.0753
135.2328,703.1714,0.0008,-0.0763,703.3576,-0.0746
135.2529,703.1722,0.0009,-0.0763,703.2806,-0.0781
135.2730,703.1727,0.0010,-0.0763,703.2806,-0.0751
135.2932,703.1733,0.0010,-0.0763,703.2806,-0.0792
135.3133,703.1739,0.0011,-0.0763,703.2806,-0.0752
135.3334,703.1744,0.0011,-0.0763,703.2806,-0.0766
135.3535,703.1750,0.0012,-0.0763,703.2806,-0.0752
135.3736,703.1755,0.0013,-0.0763,703.2806,-0.0776
135.3938,703.1761,0.0013,-0.0764,703.2956,-0.0797
135.4139,703.1767,0.0013,-0.0764,703.2956,-0.0775
135.4341,703.1773,0.0014,-0.0764,703.2956,-0.0715
135.4542,703.1779,0.0016,-0.0764,703.2956,-0.0704
135.4743,703.1786,0.0018,-0.0764,703.2956,-0.0690
135.4944,703.1792,0.0020,-0.0764,703.2806,-0.0725
135.5145,703.1797,0.0020,-0.0764,703.2806,-0.0814
135.5346,703.1803,0.0020,-0.0764,703.2806,-0.0787
135.5548,703.1808,0.0020,-0.0764,703.2806,-0.0846
135.5749,703.1814,0.0020,-0.0764,703.2806,-0.0789
135.5950,703.1819,0.0021,-0.0764,703.2806,-0.0720
135.6151,703.1824,0.0023,-0.0764,703.2806,-0.0749
135.6352,703.1830,0.0024,-0.0764,703.2806,-0.0698
135.6553,703.1836,0.0026,-0.0764,703.2806,-0.0727
135.6754,703.1842,0.0028,-0.0764,703.2806,-0.0689
135.6955,703.1847,0.0029,-0.0764,703.2806,-0.0769
135.7156,703.1852,0.0029,-0.0764,703.2806,-0.0809
135.7358,703.1858,0.0030,-0.0764,703.2806,-0.0753
135.7559,703.1863,0.0031,-0.0764,703.2806,-0.0720
135.7760,703.1868,0.0031,-0.0764,703.2806,-0.0823
135.7961,703.1874,0.0030,-0.0764,703.2806,-0.0850
135.8162,703.1879,0.0030,-0.0764,703.2806,-0.0815
135.8363,703.1884,0.0030,-0.0764,703.2806,-0.0796
135.8564,703.1889,0.0030,-0.0764,703.2806,-0.0770
135.8765,703.1895,0.0030,-0.0764,703.2806,-0.0809
135.8967,703.1899,0.0030,-0.0765,703.2650,-0.0780
135.9168,703.1904,0.0032,-0.0765,703.2650,-0.0705
135.9369,703.1908,0.0034,-0.0765,703.2650,-0.0680
135.9570,703.1912,0.0035,-0.0765,703.2500,-0.0715
135.9771,703.1916,0.0037,-0.0765,703.2500,-0.0733
135.9972,703.1919,0.0037,-0.0765,703.2650,-0.0773
136.0173,703.1924,0.0037,-0.0765,703.2650,-0.0782
136.0375,703.1928,0.0037,-0.0765,703.2650,-0.0766
136.0576,703.1932,0.0038,-0.0765,703.2650,-0.0722
136.0777,703.1937,0.0039,-0.0765,703.2650,-0.0752
136.0978,703.1941,0.0040,-0.0765,703.2650,-0.0719
136.1180,703.1946,0.0042,-0.0765,703.2650,-0.0756
136.1381,703.1950,0.0042,-0.0765,703.2650,-0.0777
136.1582,703.1954,0.0042,-0.0765,703.2650,-0.0802
136.1783,703.1958,0.0041,-0.0765,703.2650,-0.0830
136.1985,703.1963,0.0040,-0.0765,703.2963,-0.0820
136.2186,703.1969,0.0041,-0.0765,703.2963,-0.0755
136.2388,703.1975,0.0040,-0.0765,703.2963,-0.0846
136.2589,703.1978,0.0039,-0.0765,703.2347,-0.0880
136.2790,703.1981,0.0039,-0.0765,703.2347,-0.0723
136.2991,703.1983,0.0039,-0.0765,703.2347,-0.0775
136.3192,703.1986,0.0039,-0.0765,703.2347,-0.0761
136.3394,703.1988,0.0040,-0.0765,703.2347,-0.0749
136.3595,703.1993,0.0040,-0.0765,703.2813,-0.0808
136.3796,703.1998,0.0040,-0.0765,703.2813,-0.0818
136.3997,703.2002,0.0039,-0.0765,703.2194,-0.0774
136.4198,703.2003,0.0039,-0.0765,703.2194,-0.0788
136.4399,703.2005,0.0039,-0.0765,703.2194,-0.0811
136.4600,703.2010,0.0039,-0.0765,703.2813,-0.0796
136.4801,703.2015,0.0038,-0.0765,703.2813,-0.0837
136.5003,703.2019,0.0038,-0.0765,703.2657,-0.0766
136.5204,703.2023,0.0038,-0.0765,703.2657,-0.0783
136.5405,703.2027,0.0039,-0.0765,703.2507,-0.0755
136.5606,703.2030,0.0039,-0.0765,703.2507,-0.0720
136.5807,703.2033,0.0040,-0.0765,703.2507,-0.0800
136.6008,703.2036,0.0039,-0.0765,703.2354,-0.0829
136.6209,703.2039,0.0039,-0.0765,703.2354,-0.0707
136.6410,703.2041,0.0040,-0.0765,703.2047,-0.0765
136.6612,703.2042,0.0039,-0.0765,703.2047,-0.0784
136.6813,703.2042,0.0040,-0.0765,703.2047,-0.0708
136.7014,703.2043,0.0040,-0.0765,703.2047,-0.0761
136.7215,703.2044,0.0040,-0.0765,703.2047,-0.0752
136.7416,703.2045,0.0041,-0.0765,703.1741,-0.0751
136.7618,703.2044,0.0040,-0.0765,703.1741,-0.0855
136.7819,703.2043,0.0038,-0.0765,703.1741,-0.0861
136.8020,703.2042,0.0037,-0.0765,703.1588,-0.0779
136.8221,703.2040,0.0036,-0.0765,703.1588,-0.0777
136.8423,703.2039,0.0036,-0.0765,703.1435,-0.0772
136.8624,703.2037,0.0036,-0.0765,703.1435,-0.0723
136.8825,703.2034,0.0037,-0.0765,703.1435,-0.0691
136.9026,703.2031,0.0038,-0.0765,703.1282,-0.0695
136.9228,703.2028,0.0039,-0.0765,703.1282,-0.0610
136.9429,703.2025,0.0041,-0.0765,703.1435,-0.0700
136.9630,703.2023,0.0042,-0.0765,703.1435,-0.0717
136.9831,703.2021,0.0043,-0.0765,703.1435,-0.0633
137.0032,703.2019,0.0044,-0.0765,703.1435,-0.0742
137.0233,703.2017,0.0045,-0.0765,703.1435,-0.0729
137.0435,703.2015,0.0046,-0.0765,703.1588,-0.0664
137.0636,703.2014,0.0047,-0.0765,703.1588,-0.0719
137.0838,703.2012,0.0048,-0.0765,703.1588,-0.0718
137.1039,703.2011,0.0049,-0.0765,703.1588,-0.0673
137.1240,703.2010,0.0050,-0.0765,703.1588,-0.0743
137.1441,703.2009,0.0050,-0.0765,703.1898,-0.0773
137.1643,703.2009,0.0050,-0.0765,703.1898,-0.0745
137.1844,703.2010,0.0049,-0.0765,703.1898,-0.0824
137.2045,703.2010,0.0048,-0.0765,703.1898,-0.0786
137.2246,703.2010,0.0048,-0.0765,703.1898,-0.0777
137.2447,703.2011,0.0047,-0.0765,703.1741,-0.0803
137.2648,703.2010,0.0046,-0.0765,703.1741,-0.0808
137.2849,703.2010,0.0045,-0.0765,703.1741,-0.0829
137.3050,703.2009,0.0043,-0.0765,703.1588,-0.0802
137.3252,703.2007,0.0043,-0.0765,703.1588,-0.0779
137.3453,703.2006,0.0042,-0.0765,703.1435,-0.0823
137.3654,703.2004,0.0040,-0.0765,703.1435,-0.0833
137.3855,703.2002,0.0039,-0.0765,703.1435,-0.0816
137.4056,703.1999,0.0037,-0.0765,703.1435,-0.0851
137.4258,703.1997,0.0035,-0.0765,703.1435,-0.0835
137.4459,703.1995,0.0034,-0.0765,703.1282,-0.0789
137.4660,703.1992,0.0033,-0.0765,703.1282,-0.0805
137.4861,703.1989,0.0033,-0.0765,703.1282,-0.0767
137.5063,703.1985,0.0032,-0.0765,703.1132,-0.0734
137.5264,703.1982,0.0033,-0.0765,703.1132,-0.0716
137.5465,703.1978,0.0034,-0.0765,703.1282,-0.0674
137.5666,703.1976,0.0035,-0.0765,703.1282,-0.0646
137.5867,703.1973,0.0037,-0.0765,703.1282,-0.0675
137.6069,703.1970,0.0039,-0.0765,703.1282,-0.0663
137.6270,703.1967,0.0041,-0.0765,703.1282,-0.0629
137.6471,703.1964,0.0043,-0.0765,703.1132,-0.0670
137.6672,703.1961,0.0044,-0.0764,703.1132,-0.0706
137.6873,703.1958,0.0044,-0.0764,703.1132,-0.0718
137.7075,703.1954,0.0044,-0.0764,703.1132,-0.0751
137.7276,703.1951,0.0044,-0.0764,703.1132,-0.0740
137.7477,703.1948,0.0044,-0.0764,703.1132,-0.0750
137.7678,703.1945,0.0043,-0.0764,703.1132,-0.0823
137.7879,703.1941,0.0043,-0.0764,703.1132,-0.0761
137.8083,703.1938,0.0043,-0.0764,703.1132,-0.0698
137.8284,703.1935,0.0042,-0.0764,703.1132,-0.0788
137.8485,703.1932,0.0042,-0.0764,703.1132,-0.0781
137.8686,703.1928,0.0041,-0.0764,703.1132,-0.0725
137.8888,703.1925,0.0042,-0.0764,703.1132,-0.0721
137.9089,703.1922,0.0043,-0.0764,703.1132,-0.0682
137.9290,703.1919,0.0044,-0.0764,703.1132,-0.0649
137.9491,703.1916,0.0045,-0.0764,703.1132,-0.0721
137.9692,703.1913,0.0045,-0.0764,703.1132,-0.0687
137.9894,703.1910,0.0046,-0.0764,703.1132,-0.0682
138.0095,703.1908,0.0048,-0.0764,703.1595,-0.0696
138.0296,703.1907,0.0049,-0.0764,703.1595,-0.0688
138.0497,703.1906,0.0049,-0.0764,703.1445,-0.0777
138.0698,703.1905,0.0049,-0.0764,703.1445,-0.0813
138.0900,703.1904,0.0047,-0.0764,703.1595,-0.0799
138.1101,703.1903,0.0046,-0.0764,703.1595,-0.0873
138.1302,703.1902,0.0044,-0.0764,703.1595,-0.0824
138.1503,703.1902,0.0042,-0.0764,703.1595,-0.0801
138.1705,703.1901,0.0040,-0.0764,703.1595,-0.0864
138.1906,703.1900,0.0039,-0.0764,703.1595,-0.0830
138.2107,703.1899,0.0038,-0.0764,703.1595,-0.0795
138.2308,703.1898,0.0038,-0.0764,703.1595,-0.0721
138.2509,703.1898,0.0039,-0.0764,703.1595,-0.0745
138.2710,703.1897,0.0039,-0.0764,703.1595,-0.0786
138.2911,703.1896,0.0038,-0.0764,703.1445,-0.0796
138.3113,703.1895,0.0037,-0.0764,703.1445,-0.0784
138.3314,703.1893,0.0037,-0.0764,703.1445,-0.0755
138.3515,703.1891,0.0036,-0.0764,703.1445,-0.0748
138.3716,703.1890,0.0037,-0.0764,703.1445,-0.0697
138.3918,703.1888,0.0038,-0.0764,703.1445,-0.0691
138.4119,703.1887,0.0038,-0.0764,703.1445,-0.0766
138.4320,703.1885,0.0039,-0.0764,703.1445,-0.0721
138.4521,703.1884,0.0039,-0.0764,703.1595,-0.0768
138.4722,703.1884,0.0038,-0.0764,703.1595,-0.0820
138.4926,703.1883,0.0037,-0.0764,703.1595,-0.0785
138.5127,703.1882,0.0037,-0.0764,703.1595,-0.0789
138.5328,703.1881,0.0036,-0.0764,703.1595,-0.0850
138.5530,703.1881,0.0035,-0.0764,703.1748,-0.0798
138.5732,703.1881,0.0033,-0.0764,703.1748,-0.0819
138.5933,703.1881,0.0032,-0.0764,703.1901,-0.0810
138.6134,703.1882,0.0032,-0.0764,703.1901,-0.0770
138.6335,703.1882,0.0030,-0.0764,703.1901,-0.0849
138.6536,703.1882,0.0029,-0.0764,703.1748,-0.0831
138.6738,703.1882,0.0029,-0.0764,703.1748,-0.0764
138.6939,703.1882,0.0028,-0.0764,703.1901,-0.0809
138.7140,703.1883,0.0027,-0.0764,703.1901,-0.0826
138.7341,703.1883,0.0026,-0.0764,703.1901,-0.0772
138.7543,703.1884,0.0025,-0.0764,703.1748,-0.0821
138.7744,703.1883,0.0023,-0.0764,703.1748,-0.0794
138.7945,703.1883,0.0022,-0.0764,703.1445,-0.0817
138.8146,703.1881,0.0022,-0.0764,703.1445,-0.0722
138.8347,703.1879,0.0023,-0.0763,703.1445,-0.0708
138.8548,703.1877,0.0023,-0.0763,703.1445,-0.0729
138.8749,703.1875,0.0024,-0.0763,703.1445,-0.0733
138.8951,703.1874,0.0024,-0.0763,703.1289,-0.0773
138.9152,703.1871,0.0023,-0.0763,703.1289,-0.0737
138.9353,703.1869,0.0025,-0.0763,703.1289,-0.0676
138.9554,703.1866,0.0026,-0.0763,703.1139,-0.0688
138.9755,703.1862,0.0027,-0.0763,703.1139,-0.0669
138.9956,703.1859,0.0028,-0.0763,703.1139,-0.0677
139.0158,703.1856,0.0029,-0.0763,703.1139,-0.0716
139.0359,703.1853,0.0029,-0.0763,703.1139,-0.0739
139.0560,703.1851,0.0029,-0.0763,703.1445,-0.0771
139.0761,703.1850,0.0029,-0.0763,703.1445,-0.0744
139.0962,703.1848,0.0029,-0.0763,703.1595,-0.0753
139.1163,703.1848,0.0030,-0.0763,703.1595,-0.0721
139.1364,703.1847,0.0031,-0.0763,703.1595,-0.0670
139.1566,703.1846,0.0031,-0.0763,703.1445,-0.0745
139.1767,703.1844,0.0032,-0.0763,703.1445,-0.0704
